t,q1,q2,q3,p1,p2,p3,K,V
0.0,0.6445410682436202,0.08866198837562167,0.035280122610138354,0.19308362490752673,0.563844675263796,0.5542870994822048,0.2986530913365635,-0.12006432877011045
0.0048828125,0.6454865348858786,0.09003874717050189,0.036182331810851086,0.19417916359062035,0.5639964339304223,0.5543477876378281,0.29918535953552106,-0.12033046286958547
0.009765625,0.6464373457139965,0.09141587869188225,0.0370846408651585,0.19527259853420473,0.564150009638122,0.5544097976207727,0.29972074565828266,-0.12059815593096253
0.0146484375,0.6473934903839008,0.09279338735258107,0.037987051914879555,0.19636390026249811,0.5643053832585839,0.5544731176255235,0.30025921017006485,-0.12086738818684992
0.01953125,0.648354958407265,0.09417127751851974,0.03888956708253072,0.19745303916510354,0.5644625355022918,0.5545377357387791,0.3008007131211379,-0.12113813966238264
0.0244140625,0.6493217391508513,0.09554955350832998,0.039792188471150916,0.1985399854967163,0.5646214469191476,0.5546036399399163,0.3013452141464404,-0.12141039017503012
0.029296875,0.6502938218358514,0.09692821959296256,0.04069491816412724,0.19962470937684346,0.5647820978991006,0.5546708181014591,0.30189267246522444,-0.12168411933441844
0.0341796875,0.6512711955372253,0.0983072799952975,0.04159775822502142,0.20070718078953567,0.5649444686727774,0.554739257989548,0.30244304688073154,-0.12195930654216819
0.0390625,0.6522538491830399,0.0996867388897559,0.04250071069739702,0.20178736958313132,0.5651085393121176,0.5548089472644129,0.30299629577989884,-0.12223593099174808
0.0439453125,0.653241771553805,0.10106660040191334,0.04340377760464751,0.20286524547001347,0.5652742897310117,0.5548798734808478,0.30355237713309924,-0.12251397166834453
0.048828125,0.6542349512818094,0.10244686860811476,0.044306960949824996,0.20394077802637967,0.5654416996859434,0.5549520240886888,0.3041112484939136,-0.12279340734874791
0.0537109375,0.6552333768504552,0.10382754753509099,0.045210262715469796,0.2050139366920247,0.5656107487766349,0.5550253864332936,0.3046728669989366,-0.12307421660125563
0.05859375,0.6562370365935914,0.10520864115957672,0.04611368486344078,0.20608469077013672,0.5657814164466959,0.5550999477560239,0.3052371893676178,-0.12335637778559252
0.0634765625,0.6572459186948463,0.10659015340793028,0.0470172293347465,0.20715300942710682,0.5659536819842769,0.5551756951947295,0.3058041719021374,-0.12363986905284854
0.068359375,0.658260011186959,0.10797208815575488,0.04792089804937713,0.20821886169235235,0.5661275245227244,0.555252615784236,0.3063737704873184,-0.12392466834543527
