t,q1,q2,q3,p1,p2,p3,K,V
0.0,6.833764802116615e-05,0.9823030423786415,0.0067662410924190786,0.8013969491931388,0.9997774680365332,0.07284375680313226,1.1437833006079055,-0.16651232784592956
0.0048828125,0.0039814089585180415,0.9847440041229607,0.006884802350355533,0.801397107935709,0.9998564648105236,0.0728443049288848,1.1438625639729412,-0.16655195952843954
0.009765625,0.007894481675791832,0.9871851445541399,0.007003364440816772,0.8013975097058892,0.9999238260010717,0.07284477924761217,1.1439305847529893,-0.1665859699184552
0.0146484375,0.011807556755750185,0.9896264351016321,0.007121927240924108,0.8013980598400163,0.9999794178046096,0.07284517637633209,1.1439870749055316,-0.16661421499471774
0.01953125,0.015720634689913613,0.9920678468683826,0.0072404906222747105,0.8013986627906101,1.0000231065505434,0.07284549291001342,1.1440317454858455,-0.16663655028486563
0.0244140625,0.019633715501126737,0.9945093506311623,0.00735905445090599,0.8013992221373324,1.000054758708893,0.07284572542191152,1.1440643066878873,-0.16665283088587735
0.029296875,0.023546798739323065,0.9969509168409205,0.007477618587260529,0.8013996405979616,1.0000742408979313,0.07284587046390349,1.1440844678855435,-0.16666291148469564
0.0341796875,0.02745988347734342,0.9993925156231565,0.007596182886151562,0.8013998200393849,1.0000814198918198,0.07284592456682333,1.1440919376742429,-0.16666664637903517
0.0390625,0.031372968306808045,1.001834116778309,0.007714747196728993,0.8013996614886059,1.0000761626282468,0.07284588424079674,1.1440864239129462,-0.16666388949837624
0.0439453125,0.03528605133404253,1.0042756897821652,0.007833311362445968,0.8013990651437685,1.0000583362160662,0.0728457459755759,1.1440676337665086,-0.16665449442514646
0.048828125,0.0391991301760576,1.0067172037862877,0.007951875221025992,0.8013979303851984,1.0000278079429397,0.07284550624087388,1.1440352737484227,-0.16663831441609223
0.0537109375,0.04311220195658282,1.00915862761846,0.008070438604430567,0.8013961557864603,0.9999844452829836,0.07284516148669908,1.143989049763949,-0.16661520242384353
0.05859375,0.04702526330215442,1.011599929783152,0.008189001338827417,0.8013936391254329,0.9999281159044201,0.07284470814368926,1.1439286671536328,-0.16658501111867297
0.0634765625,0.05093831033825712,1.0140410784620026,0.008307563244559214,0.8013902773954001,0.999858687677238,0.07284414262344559,1.1438538307372155,-0.16654759291045174
0.068359375,0.05485133868552025,1.0164820415143214,0.008426124136112868,0.8013859668161601,0.99977602868086,0.0728434613188663,1.1437642448579455,-0.16650279997080342
0.0732421875,0.058764343455968114,1.0189227864776098,0.008544683822089368,0.8013806028451533,0.9996800072118202,0.07284266060448041,1.143659613427287,-0.16645048425546055
0.078125,0.06267731924932476,1.021363280568101,0.008663242105174145,0.8013740801886059,0.999570491791453,0.07284173683678102,1.1435396399700373,-0.16639049752682167
0.0830078125,0.06659026014937315,1.0238034906813172,0.008781798782107992,0.8013662928126947,0.9994473511735937,0.07284068635455865,1.1434040276698523,-0.16632269137671452
0.087890625,0.07050315972036895,1.026243383392647,0.008900353643658522,0.801357133954729,0.999310454352293,0.07283950547923428,1.1432524794151837,-0.16624691724936513
0.0927734375,0.07441601100350898,1.0286829249579412,0.009018906474592168,0.8013464961343525,0.9991596705695457,0.07283819051519229,1.1430846978456344,-0.16616302646457504
0.09765625,0.0783288065134543,1.0311220813141282,0.009137457053646722,0.801334271164765,0.9989948693230356,0.07283673775011329,1.1429003853987325,-0.166070870241108
0.1025390625,0.0822415382349083,1.0335608180798468,0.009256005153504426,0.8013203501639644,0.9988159203738972,0.0728351434553068,1.142699244357128,-0.1659702997202891
0.107421875,0.08615419761924964,1.0359991005560998,0.009374550540765587,0.8013046235660094,0.9986226937544957,0.07283340388604369,1.1424809768962159,-0.1658611659898161
0.1123046875,0.09006677558122012,1.0384368937269246,0.009493092975922756,0.8012869811323035,0.9984150597762261,0.07283151528188873,1.1422452851321885,-0.16574332010778475
0.1171875,0.09397926249566797,1.0408741622600852,0.009611632213335419,0.8012673119629017,0.9981928890373325,0.07282947386703288,1.1419918711705184,-0.1656166131269317
0.1220703125,0.09789164819434623,1.043310870507781,0.00973016800120526,0.8012455045078384,0.997956052430749,0.07282727585062547,1.1417204371548766,-0.16548089611909228
0.126953125,0.10180392196276644,1.0457469825073764,0.009848700081551946,0.8012214465784797,0.997704421151963,0.07282491742710646,1.1414306853164866,-0.1653360201998781
0.1318359375,0.105716072537108,1.0481824619821496,0.00996722819018944,0.8011950253588989,0.9974378667069013,0.07282239477653846,1.141122318023917,-0.1651818365535736
0.13671875,0.10962808810118302,1.0506172723420588,0.010085752056702896,0.801166127417276,0.9971562609198414,0.07281970406493883,1.140795037833316,-0.16501819645825289
0.1416015625,0.11353995628345688,1.0530513766845302,0.010204271404426053,0.8011346387173233,0.9968594759413477,0.07281684144461167,1.1404485475390884,-0.1648449513111182
0.146484375,0.11745166415412465,1.0554847377952639,0.010322785950419187,0.8011004446297354,0.9965473842562335,0.07281380305447986,1.1400825502250156,-0.16466195265406047
0.1513671875,0.1213631982222436,1.0579173181490598,0.01044129540544761,0.801063429943667,0.9962198586915507,0.07281058502041698,1.139696749315824,-0.16446905219944263
0.15625,0.12527454443292166,1.0603490799106632,0.01055979947396069,0.8010234788782363,0.9958767724246075,0.07280718345557939,1.1392908486291973,-0.16426610185610657
0.1611328125,0.12918568816456213,1.062779984935629,0.010678297854071433,0.8009804750940579,0.9955179989910137,0.07280359446073822,1.13886455242824,-0.1640529537556048
0.166015625,0.13309661422616498,1.0652099947712068,0.010796790237536586,0.8009343017048024,0.9951434122927574,0.07279981412461145,1.1384175654743884,-0.1638294602786553
0.1708984375,0.13700730685468432,1.0676390706572454,0.010915276309737296,0.8008848412887865,0.9947528866063102,0.072795838524196,1.1379495930807715,-0.1635954740818223
0.17578125,0.14091774971244286,1.0700671735271166,0.011033755749660297,0.8008319759005923,0.9943462965907649,0.07279166372510003,1.137460341166021,-0.1633508481244219
0.1806640625,0.144827925884603,1.0724942640086597,0.011152228229879648,0.8007755870827181,0.9939235172960038,0.07278728578187511,1.1369495163085324,-0.16309543569565177
0.185546875,0.14873781787669488,1.074920302425145,0.011270693416539012,0.8007155558772592,0.9934844241709002,0.07278270073834876,1.1364168258011769,-0.1628290904419476
0.1904296875,0.1526474076122017,1.0773452487962591,0.011389150969334462,0.8006517628376225,0.9930288930715526,0.07277790462795686,1.1358619777064611,-0.1625516663945626
0.1953125,0.15655667643020213,1.0797690628391077,0.011507600541497846,0.8005840880402729,0.9925568002695523,0.07277289347407638,1.1352846809121377,-0.16226301799737325
0.2001953125,0.16046560508307023,1.082191703969241,0.011626041779780685,0.800512411096513,0.992068022460286,0.0727676632903582,1.1346846451872636,-0.16196300013490772
0.205078125,0.16437417373423302,1.0846131313016982,0.011744474324438607,0.8004366111642985,0.9915624367712725,0.07276221008106017,1.1340615812387052,-0.1616514681605991
0.2099609375,0.16828236195598575,1.0870333036520732,0.011862897809216344,0.800356566960087,0.9910399207705346,0.07275652984138023,1.1334152007680898,-0.1613282779252615
0.21484375,0.17219014872736518,1.0894521795376,0.01198131186133324,0.8002721567707235,0.9905003524750072,0.07275061855778986,1.1327452165292027,-0.16099328580578742
0.2197265625,0.17609751243208097,1.0918697171782585,0.012099716101469333,0.8001832584653631,0.9899436103589818,0.07274447220836773,1.1320513423858254,-0.16064634873406736
0.224609375,0.18000443085650533,1.0942858744979025,0.012218110143751957,0.800089749507429,0.9893695733625867,0.07273808676313365,1.1313332933700142,-0.16028732422612946
0.2294921875,0.18391088118772114,1.0967006091254063,0.012336493595742907,0.7999915069666097,0.9887781209003046,0.07273145818438259,1.130590785740818,-0.15991607041149847
0.234375,0.18781684001162888,1.0991138783958343,0.012454866058426129,0.7998884075308953,0.988169132869528,0.07272458242701926,1.1298235370434304,-0.15953244606277106
0.2392578125,0.19172228331111227,1.1015256393516288,0.01257322712619597,0.7997803275186518,0.987542489659152,0.07271745543889277,1.1290312661687758,-0.15913631062540923
0.244140625,0.19562718646426303,1.1039358487438224,0.012691576386845965,0.7996671428907364,0.9868980721582045,0.07271007316113168,1.1282136934135227,-0.15872752424774728
0.2490234375,0.1995315242426649,1.106344463033269,0.012809913421558168,0.7995487292626527,0.986235761764515,0.0727024315284794,1.1273705405405237,-0.15830594781121154
0.25390625,0.2034352708097371,1.1087514383918955,0.01292823780489304,0.7994249619167484,0.9855554403934219,0.07269452646962994,1.1265015308396784,-0.15787144296075184
0.2587890625,0.2073383997191375,1.1111567307039774,0.01304654910477987,0.7992957158144535,0.9848569904865185,0.07268635390756398,1.1256063891892127,-0.1574238721354811
0.263671875,0.2112408839132255,1.1135602955674333,0.01316484688250775,0.7991608656085623,0.9841402950204371,0.07267790975988533,1.1246848421173714,-0.1569630985995218
0.2685546875,0.21514269572158526,1.1159620882951429,0.013283130692717101,0.799020285655558,0.9834052375156722,0.07266918993915786,1.1237366178645218,-0.15648898647305737
0.2734375,0.21904380685960878,1.1183620639162843,0.01340140008339175,0.7988738500279822,0.9826517020454434,0.07266019035324271,1.1227614464456577,-0.15600140076358454
0.2783203125,0.22294418842714012,1.1207601771776956,0.013519654595851532,0.7987214325268465,0.9818795732445957,0.0726509069056361,1.121759059713303,-0.1555002073973658
0.283203125,0.22684381090717962,1.123156382545256,0.01363789376474548,0.7985629066940921,0.9810887363185405,0.07264133549580737,1.1207291914208108,-0.15498527325107747
0.2880859375,0.2307426441646496,1.1255506342052901,0.013756117118045539,0.7983981458250928,0.9802790770522345,0.07263147201953771,1.1196715772860448,-0.15445646618365105
0.29296875,0.23464065744522103,1.1279428860659941,0.013874324177040832,0.7982270229812053,0.9794504818191976,0.07262131236925916,1.1185859550554447,-0.1539136550683068
0.2978515625,0.23853781937420152,1.1303330917588832,0.013992514456332499,0.7980494110023649,0.9786028375905703,0.07261085243439425,1.1174720645684628,-0.15335670982477068
0.302734375,0.24243409795548512,1.1327212046402624,0.014110687463829062,0.79786518251973,0.9777360319442097,0.07260008810169602,1.1163296478223712,-0.15278550145167868
0.3076171875,0.24632946057056376,1.1351071777927175,0.014228842700742374,0.797674209968373,0.9768499530738233,0.07258901525558863,1.1151584490374253,-0.15219990205915868
0.3125,0.250223873977601,1.1374909640266322,0.014346979661584087,0.7974763656000193,0.9759444897981421,0.07257762977850847,1.1139582147223823,-0.15159978490158876
0.3173828125,0.2541173043105678,1.139872515881723,0.014465097834162706,0.7972715214958356,0.9750195315701318,0.07256592755124584,1.1127286937403618,-0.15098502441052897
0.322265625,0.2580097170784412,1.1422517856285992,0.014583196699581184,0.7970595495792661,0.9740749684862419,0.0725539044532871,1.1114696373750448,-0.15035549622781996
0.3271484375,0.26190107716446565,1.1446287252703473,0.014701275732235083,0.796840321628919,0.9731106912956922,0.07254155636315748,1.1101807993971988,-0.14971107723884558
0.33203125,0.26579134882547717,1.147003286544134,0.014819334399811283,0.7966137092915022,0.9721265914097975,0.07252887915876441,1.108861936131524,-0.14905164560595563
0.3369140625,0.2696804956912911,1.1493754209228342,0.014937372163287261,0.7963795840948087,0.9711225609113289,0.07251586871774143,1.1075128065238056,-0.1483770808020427
0.341796875,0.2735684807641534,1.1517450796166826,0.015055388476930923,0.7961378174607529,0.9700984925639116,0.07250252091779272,1.1061331722083694,-0.14768726364426987
0.3466796875,0.27745526641825535,1.154112213574947,0.015173382788301003,0.7958882807184571,0.9690542798214598,0.0724888316370382,1.1047227975758265,-0.14698207632794236
0.3515625,0.2813408143993128,1.1564767734876256,0.015291354538248017,0.7956308451173895,0.9679898168376467,0.07247479675435936,1.103281449841097,-0.14626140246052055
0.3564453125,0.285225085824209,1.1588387097871655,0.015409303160915787,0.7953653818405524,0.9669049984754108,0.07246041214974552,1.101808899111705,-0.14552512709576637
0.361328125,0.2891080411807028,1.161197972650208,0.01552722808374352,0.7950917620177225,0.9657997203164966,0.07244567370464086,1.1003049184563312,-0.14477313676801995
0.3662109375,0.292989640327201,1.1635545119993542,0.015645128727468472,0.7948098567387424,0.9646738786710299,0.07243057730229208,1.0987692839736125,-0.14400531952659967
0.37109375,0.2968698424925958,1.1659082775049543,0.015763004506129153,0.7945195370668637,0.9635273705871271,0.07241511882809662,1.0972017748611775,-0.14322156497032001
0.3759765625,0.30074860627616773,1.168259218586922,0.015880854827069114,0.7942206740521425,0.9623600938605377,0.0723992941699517,1.0956021734849066,-0.1424217642821214
0.380859375,0.3046258896475542,1.1706072844165718,0.01599867909094131,0.7939131387448851,0.96117194704432,0.07238309921860378,1.0939702654484031,-0.14160581026380503
0.3857421875,0.3085016499467835,1.1729524239184794,0.016116476691713,0.7935968022091486,0.9599628294585483,0.07236652986799891,1.092305839662663,-0.1407735973708688
0.390625,0.31237584388437484,1.1752945857723656,0.016234247016671265,0.7932715355362903,0.958732641200052,0.07234958201563363,1.0906086884159298,-0.13992502174743515
0.3955078125,0.3162484275415053,1.1776337184150052,0.01635198944642906,0.7929372098585711,0.9574812831521854,0.07233225156290658,1.0888786074437267,-0.13905998126126484
0.400390625,0.3201193563702422,1.1799697700421594,0.01646970335493185,0.7925936963628103,0.9562086569946271,0.07231453441547078,1.087115395999039,-0.13817837553885115
0.4052734375,0.32398858519384366,1.1823026886105312,0.01658738810946483,0.792240866304092,0.9549146652132093,0.07229642648358657,1.0853188569226515,-0.13728010600058593
0.41015625,0.32785606820712504,1.1846324218397464,0.016705043070660713,0.7918785910195241,0.9535992111097752,0.07227792368247526,1.0834887967136093,-0.1363650758959919
0.4150390625,0.33172175897689327,1.186958917214357,0.01682266759250807,0.7915067419420481,0.9522621988120643,0.07225902193267353,1.0816250255997986,-0.13543319033901213
0.419921875,0.33558561044244856,1.1892821219858707,0.016940261022360296,0.7911251906143006,0.9509035332836243,0.07223971716038832,1.0797273576086248,-0.13448435634334965
0.4248046875,0.33944757491615407,1.1916019831748026,0.017057822700945118,0.7907338087025273,0.9495231203337491,0.07222000529785266,1.077795610637782,-0.13351848285785095
0.4296875,0.3433076040840734,1.1939184475727525,0.0171753519623747,0.790332468010546,0.9481208666274422,0.072199882283682,1.0758296065260862,-0.13253548080192412
0.4345703125,0.3471656490066767,1.1962314617445067,0.017292848134156307,0.7899210404937624,0.946696679695404,0.07217934406323132,1.0738291711243655,-0.1315352631009835
0.439453125,0.35102166011961494,1.1985409720301625,0.017410310537203582,0.7894993982732355,0.945250467944042,0.07215838658895288,1.0717941343663895,-0.1305177447219138
0.4443359375,0.35487558723456347,1.2008469245472804,0.017527738485848373,0.7890674136497933,0.9437821406655039,0.07213700582075466,1.0697243303398156,-0.12948284270854316
0.44921875,0.3587273795401342,1.2031492651930569,0.017645131287853173,0.7886249591181986,0.9422916080477314,0.07211519772635956,1.067619597357141,-0.12843047621712067
0.4541015625,0.36257698560285717,1.2054479396465243,0.01776248824442413,0.7881719073813647,0.9407787811845351,0.07209295828166516,1.065479778026642,-0.12736056655178452
0.458984375,0.366424353368232,1.2077428933707754,0.017879808650224635,0.7877081313646186,0.9392435720856868,0.07207028347110421,1.0633047193232814,-0.12627303720001581
0.4638671875,0.3702694301618483,1.2100340716152116,0.017997091793389524,0.787233504230015,0.9376858936870319,0.07204716928800581,1.0610942726595645,-0.12516781386806708
0.46875,0.37411216269057723,1.212321419417815,0.018114336955539843,0.7867478993906966,0.9361056598606179,0.07202361173495725,1.0588482939563308,-0.12404482451635879
0.4736328125,0.37795249704383216,1.2146048816074486,0.018231543411798213,0.7862511905253027,0.9345027854248384,0.07199960682416645,1.056566643713458,-0.12290399939482866
0.478515625,0.3817903786949006,1.2168844028061778,0.018348710430804775,0.7857432515924249,0.9328771861545919,0.07197515057782519,1.054249187080458,-0.1217452710782333
0.4833984375,0.38562575250234665,1.219159927431618,0.018465837274733755,0.7852239568451085,0.9312287787914546,0.07195023902847278,1.0518957939269522,-0.12056857450138336
0.48828125,0.3894585627114838,1.2214313996993076,0.018582923199310587,0.7846931808454006,0.9295574810538655,0.07192486821936059,1.0495063389130004,-0.11937384699430864
0.4931640625,0.39328875295591986,1.223698763625105,0.01869996745382965,0.7841507984789424,0.9278632116473217,0.07189903420481704,1.047080701559266,-0.11816102831734077
0.498046875,0.3971162662591722,1.2259619630276115,0.018816969281172588,0.7835966849696063,0.9261458902745843,0.07187273305061331,1.044618766316996,-0.11693006069610312
0.5029296875,0.4009410450363555,1.228220941530617,0.018933927917827248,0.7830307158941765,0.9244054376458926,0.07184596083432959,1.0421204226377963,-0.11568088885639904
0.5078125,0.404763031095941,1.2304756425655734,0.019050842593907182,0.7824527671970718,0.9226417754891856,0.07181871364572204,1.0395855650431822,-0.11441346005898545
0.5126953125,0.4085821656415869,1.2327260093740922,0.019167712533171774,0.7818627152051112,0.920854826560329,0.0717909875870902,1.037014093193879,-0.11312772413422545
0.517578125,0.4123983892740426,1.2349719850104648,0.019284536953046955,0.7812604366423201,0.919044514653347,0.07176277877364506,1.034405911958857,-0.11182363351660407
0.5224609375,0.41621164199312366,1.2372135123442112,0.019401315064646513,0.7806458086447772,0.9172107646106573,0.07173408333387772,1.0317609314840752,-0.1105011432791011
0.52734375,0.42002186319976054,1.2394505340626512,0.019518046072794004,0.7800187087754992,0.915353502333308,0.0717048974099285,1.0290790672609131,-0.10916021116740571
0.5322265625,0.42382899169811955,1.2416829926735011,0.019634729176045276,0.7793790150393658,0.9134726547912143,0.07167521715795669,1.0263602401942664,-0.10780079763396588
