t,q1,q2,q3,p1,p2,p3,K,V
0.0,0.41275792979219217,0.9331218991751916,0.20786242879236316,0.6945641168369863,0.19680533709670045,0.346595857963083,0.5418283790048042,-0.16579061490081115
0.0048828125,0.4161491492923749,0.9336021477436272,0.20842651499585238,0.6944786359762447,0.196612837104467,0.34655292913600416,0.5416618572488073,-0.1657073540228029
0.009765625,0.4195399402904528,0.9340819156812983,0.20899052966437143,0.6943885893940117,0.19641159721963858,0.3465079527839804,0.5414868579559718,-0.16561985437637516
0.0146484375,0.42293028030254964,0.9345611815982963,0.20955446945067827,0.6942938991040841,0.1962015746650456,0.34646091086865505,0.5413032682036533,-0.1655280595002056
0.01953125,0.4263201464635117,0.9350399240006502,0.2101183309781857,0.6941944869223868,0.1959827269705807,0.3464117853694,0.5411109753231202,-0.1654319130599286
0.0244140625,0.4297095155259569,0.9355181212910796,0.21068211084099137,0.6940902744733821,0.1957550119757694,0.34636055828449763,0.5409098669204013,-0.16533135885855843
0.029296875,0.43309836385935563,0.9359957517697539,0.21124580560390943,0.6939811831965167,0.19551838783234807,0.3463072116323266,0.5406998308973031,-0.16522634084699828
0.0341796875,0.43648666744914355,0.9364727936350576,0.21180941180250423,0.6938671343527097,0.19527281300684995,0.34625172745255156,0.5404807554726041,-0.1651168031346376
0.0390625,0.43987440189586546,0.9369492249843623,0.21237292594312596,0.6937480490308787,0.19501824628319842,0.34619408780731714,0.5402525292034177,-0.16500269000003281
0.0439453125,0.4432615424143516,0.9374250238148041,0.21293634450294818,0.6936238481545047,0.19475464676530804,0.3461342747824453,0.5400150410067265,-0.16488394590167543
0.048828125,0.44664806383292593,0.9379001680240687,0.2134996639300073,0.693494452488238,0.194481973879693,0.34607227048863715,0.5397681801810853,-0.16476051548884285
0.0537109375,0.4500339405926467,0.9383746354111819,0.21406288064324414,0.6933597826445412,0.19420018737808303,0.34600805706267856,0.53951183642849,-0.16463234361253287
0.05859375,0.45341914674657974,0.9388484036773065,0.2146259910325473,0.6932197590903729,0.19390924734004658,0.3459416166686494,0.5392458998764126,-0.16449937533648168
0.0634765625,0.45680365595910455,0.9393214504265466,0.21518899145879863,0.69307430215391,0.1936091141756212,0.3458729314991371,0.5389702610999992,-0.16436155594826207
0.068359375,0.46018744150525287,0.9397937531667568,0.2157518782539206,0.692923332031309,0.19329974862795132,0.3458019837764538,0.5386848111444298,-0.1642188309704642
0.0732421875,0.46357047627008074,0.9402652893103592,0.21631464772092554,0.6927667687935066,0.1929811117759328,0.34572875575385775,0.538389441547437,-0.16407114617195429
